SalesID,YearMade,ModelID,MachineHoursCurrentMeter,ProductSize,state,Transmission,Turbocharged,Engine_Horsepower,PredictedPrice
6265650,1995,3774,5482.141380037982,1,6,0,0,0,31750.0
6265652,1000,3774,5482.141380037982,1,24,0,0,0,31750.0
6265653,1996,3774,5482.141380037982,1,2,0,0,0,31750.0
6265654,1996,3774,5482.141380037982,1,2,0,0,0,31750.0
6265656,1000,3774,5482.141380037982,1,32,0,0,0,31750.0
6265657,1996,3774,5482.141380037982,1,0,0,0,0,31750.0
6265659,1997,3774,5482.141380037982,1,31,0,0,0,31750.0
6265660,1997,3774,5482.141380037982,1,32,0,0,0,31750.0
6265663,1997,3774,5482.141380037982,1,2,0,0,0,31750.0
6265665,1998,3774,5482.141380037982,1,2,0,0,0,31750.0
6265666,1998,3774,5482.141380037982,1,25,0,0,0,31750.0
6265669,1998,3774,5482.141380037982,1,43,0,0,0,31750.0
6265677,1986,7110,5482.141380037982,1,1,4,1,0,31750.0
6265680,1986,7110,5482.141380037982,1,29,4,1,0,31750.0
6265682,1987,7110,5482.141380037982,1,27,4,1,0,31750.0
6265688,1987,7110,5482.141380037982,1,35,4,1,0,31750.0
6265690,1987,7110,5482.141380037982,1,39,4,1,0,31750.0
6265693,1988,7110,5482.141380037982,1,28,4,1,0,31750.0
6265696,1988,7110,5482.141380037982,1,18,4,1,0,31750.0
6265702,1989,7110,5482.141380037982,1,18,4,1,0,31750.0
6265704,1990,7110,5482.141380037982,1,7,4,1,0,31750.0
6265706,1990,43,5482.141380037982,1,2,4,1,0,31750.0
6265710,1990,43,48.0,1,7,4,1,0,15416.666666666666
6265714,1991,43,5482.141380037982,1,7,4,1,0,31750.0
6265715,1991,43,5482.141380037982,1,7,4,1,0,31750.0
6265725,1994,7054,5482.141380037982,3,14,0,0,0,31750.0
6265730,1996,7054,5482.141380037982,3,2,0,0,0,31750.0
6265732,1996,7054,5482.141380037982,3,2,0,0,0,31750.0
6265736,1988,4331,5482.141380037982,1,31,0,0,0,31750.0
6265742,1993,77,5482.141380037982,2,28,0,0,0,31750.0
6265743,1000,77,5482.141380037982,2,2,0,0,0,31750.0
6265745,1993,77,5482.141380037982,2,2,0,0,0,31750.0
6265746,1993,77,5482.141380037982,2,39,0,0,0,31750.0
6265747,1993,77,5482.141380037982,2,19,0,0,0,31750.0
6265751,1000,77,5482.141380037982,2,2,0,0,0,31750.0
6265753,1993,77,5482.141380037982,2,18,0,0,0,31750.0
6265758,1995,77,5482.141380037982,2,2,0,0,0,31750.0
6265761,1000,77,5482.141380037982,2,2,0,0,0,31750.0
6265769,1997,77,5482.141380037982,2,2,0,0,0,31750.0
6265772,1997,77,5482.141380037982,2,2,0,0,0,31750.0
6265773,1997,77,5482.141380037982,2,7,0,0,0,31750.0
6265778,1998,77,5482.141380037982,2,29,0,0,0,31750.0
6265794,2006,7019,5482.141380037982,1,45,0,0,0,31750.0
6265798,2001,7019,24.0,1,40,0,0,0,26791.666666666668
6265799,1000,7019,24.0,1,40,0,0,0,26791.666666666668
6265804,2001,7019,5482.141380037982,1,28,0,0,0,31750.0
6265806,2001,7019,5482.141380037982,1,35,0,0,0,31750.0
6265808,2006,7019,5482.141380037982,1,9,0,0,0,31750.0
6265809,2001,7019,3380.0,1,32,0,0,0,31750.0
6265814,2002,7019,5482.141380037982,1,2,0,0,0,31750.0
6265816,2002,7019,5482.141380037982,1,7,0,0,0,31750.0
6265819,2003,7019,5482.141380037982,1,2,0,0,0,31750.0
6265822,2003,7019,5482.141380037982,1,2,0,0,0,31750.0
6265824,2003,7019,5482.141380037982,1,3,0,0,0,31750.0
6265830,2004,7019,5482.141380037982,1,3,0,0,0,31750.0
6265851,1997,4149,5482.141380037982,5,30,4,0,0,31750.0
6265854,1993,4149,5482.141380037982,5,3,4,0,0,31750.0
6265855,1993,4149,5482.141380037982,5,42,4,0,0,31750.0
6265982,1980,4124,5482.141380037982,2,18,4,0,0,31750.0
6265983,1980,4124,5482.141380037982,2,18,4,0,0,31750.0
6265992,1000,4102,5482.141380037982,1,3,4,0,0,31750.0
6265993,2003,13801,5482.141380037982,1,7,4,0,0,31750.0
6265998,1993,3546,5200.0,1,7,4,1,0,31750.0
6266001,1993,3546,5482.141380037982,1,2,4,1,0,31750.0
6266002,1993,3546,5482.141380037982,1,9,4,1,0,31750.0
6266011,1994,3546,5482.141380037982,1,18,4,1,0,31750.0
6266015,1994,1276,5482.141380037982,0,2,0,0,0,31750.0
6266017,1994,1276,5482.141380037982,0,38,0,0,0,31750.0
6266031,1995,1276,5482.141380037982,0,11,0,0,0,31750.0
6266050,1996,3538,5482.141380037982,1,2,4,1,0,31750.0
6266052,1997,3538,5482.141380037982,1,7,4,1,0,31750.0
6266054,1000,3538,5482.141380037982,1,25,4,1,0,31750.0
6266063,1997,3538,5482.141380037982,1,25,4,1,0,31750.0
6266069,1998,3538,5482.141380037982,1,18,4,2,0,31750.0
6266072,1998,3538,5482.141380037982,1,14,4,1,0,31750.0
6266073,1998,3538,5482.141380037982,1,18,4,1,0,31750.0
6266074,1998,3538,5482.141380037982,1,2,4,1,0,31750.0
6266076,1998,3538,5482.141380037982,1,25,4,1,0,31750.0
6266087,1998,3538,5482.141380037982,1,14,4,1,0,31750.0
6266089,1998,3538,5482.141380037982,1,31,4,1,0,31750.0
6266091,1998,3538,5482.141380037982,1,14,4,1,0,31750.0
6266097,1999,3538,5482.141380037982,1,26,4,1,0,31750.0
6266101,1999,3538,5482.141380037982,1,27,4,1,0,31750.0
6266102,1999,3538,5482.141380037982,1,25,4,1,0,31750.0
6266106,2000,3538,5482.141380037982,1,7,4,1,0,31750.0
6266107,1999,3538,5482.141380037982,1,28,4,1,0,31750.0
6266145,1999,1158,5482.141380037982,0,24,0,0,0,31750.0
6266183,1974,3357,5482.141380037982,1,2,1,0,1,31750.0
6266189,1974,3357,5482.141380037982,1,2,1,0,1,31750.0
6266194,1978,3357,5482.141380037982,1,18,1,0,1,31750.0
6266199,1976,3357,5482.141380037982,1,2,1,0,1,31750.0
6266201,1977,3357,5482.141380037982,1,2,1,0,1,31750.0
6266206,1000,3357,5482.141380037982,1,2,1,0,1,31750.0
6266215,1000,3357,5482.141380037982,1,25,1,0,1,31750.0
6266216,1979,3357,5482.141380037982,1,2,1,0,1,31750.0
6266217,1979,3357,5482.141380037982,1,40,1,0,1,31750.0
6266221,1981,3357,5482.141380037982,1,17,1,0,1,31750.0
6266223,1980,3357,5482.141380037982,1,17,1,0,1,31750.0
6266224,1980,3357,5482.141380037982,1,25,1,0,1,31750.0
6266226,1981,3357,5482.141380037982,1,25,1,0,1,31750.0
6266233,1984,3357,5482.141380037982,1,2,1,0,1,31750.0
6266237,1985,3357,5482.141380037982,1,2,1,0,1,31750.0
6266242,1988,3357,5482.141380037982,1,2,1,0,1,31750.0
6266244,1988,3357,5482.141380037982,1,28,1,0,1,31750.0
6266250,1000,3357,5482.141380037982,1,2,1,0,1,31750.0
6266251,1993,3357,5482.141380037982,1,18,1,0,1,31750.0
6266253,1990,3357,5482.141380037982,1,25,1,0,1,31750.0
6266256,1991,3357,5482.141380037982,1,27,1,0,1,31750.0
6266258,1974,3357,5482.141380037982,1,17,1,0,1,31750.0
6266261,1000,3357,5482.141380037982,1,2,1,0,1,31750.0
6266265,1994,3357,5482.141380037982,1,7,1,0,1,31750.0
6266266,1000,3357,5482.141380037982,1,2,1,0,1,31750.0
6266268,1994,3357,5482.141380037982,1,2,1,0,1,31750.0
6266269,1000,3357,5482.141380037982,1,2,3,0,1,31750.0
6266270,1995,3357,5482.141380037982,1,2,1,0,1,31750.0
6266271,1000,3357,5482.141380037982,1,2,1,0,1,31750.0
6266273,1978,3357,5482.141380037982,1,18,1,0,1,31750.0
6266278,1978,3357,5482.141380037982,1,32,1,0,1,31750.0
6266279,1000,3357,5482.141380037982,1,25,1,0,1,31750.0
6266281,1980,3357,5482.141380037982,1,10,1,0,1,31750.0
6266283,1000,4124,5482.141380037982,2,2,4,0,0,31750.0
6266310,1969,7261,5482.141380037982,1,40,0,0,0,31750.0
6266313,1971,7261,5482.141380037982,1,2,0,0,0,31750.0
6266315,1000,7261,5482.141380037982,1,2,0,0,0,31750.0
6266318,1000,7261,5482.141380037982,1,11,0,0,0,31750.0
6266320,1975,7261,5482.141380037982,1,25,0,0,0,31750.0
6266324,1981,7261,5482.141380037982,1,31,0,0,0,31750.0
6266325,1981,7261,5482.141380037982,1,2,0,0,0,31750.0
6266326,1983,7261,5482.141380037982,1,18,0,0,0,31750.0
6266328,1983,7261,5482.141380037982,1,25,0,0,0,31750.0
6266330,1984,7261,5482.141380037982,1,32,0,0,0,31750.0
6266333,1972,7261,5482.141380037982,1,2,0,0,0,31750.0
6266336,1975,7261,5482.141380037982,1,2,0,0,0,31750.0
6266394,1978,3877,5482.141380037982,2,30,0,0,0,31750.0
6266398,1978,3877,5482.141380037982,2,2,0,0,0,31750.0
6266400,1000,3877,5482.141380037982,2,27,0,0,0,31750.0
6266403,1000,3877,5482.141380037982,2,2,0,0,0,31750.0
6266410,1980,3877,5482.141380037982,2,18,0,0,0,31750.0
6266416,1981,3877,5482.141380037982,2,18,0,0,0,31750.0
6266418,1000,3877,5482.141380037982,2,2,0,0,0,31750.0
6266421,1983,3877,5482.141380037982,2,2,0,0,0,31750.0
6266423,1981,3877,5482.141380037982,2,8,0,0,0,31750.0
6266425,1983,3877,5482.141380037982,2,2,0,0,0,31750.0
6266426,1984,3877,5482.141380037982,2,28,0,0,0,31750.0
6266435,1985,3877,5482.141380037982,2,2,0,0,0,31750.0
6266453,1988,3877,5482.141380037982,2,2,0,0,0,31750.0
6266454,1988,3877,5482.141380037982,2,31,0,0,0,31750.0
6266458,1989,3877,5482.141380037982,2,28,0,0,0,31750.0
6266465,1991,3877,5482.141380037982,2,31,0,0,0,31750.0
6266515,1983,3819,5482.141380037982,2,2,0,0,0,31750.0
6266516,1983,3819,5482.141380037982,2,18,0,0,0,31750.0
6266525,1992,4139,5482.141380037982,5,2,4,0,0,31750.0
6266536,1968,4154,5482.141380037982,5,35,4,0,0,31750.0
6266538,1969,4154,5482.141380037982,5,18,4,0,0,31750.0
6266546,1971,4154,5482.141380037982,5,26,3,0,0,31750.0
6266551,1972,4154,5482.141380037982,5,35,4,0,0,31750.0
6266552,1972,4154,5482.141380037982,5,26,4,0,0,31750.0
6266555,1974,4154,5482.141380037982,5,26,4,0,0,31750.0
6266557,1969,4154,5482.141380037982,5,18,4,0,0,31750.0
6266558,1969,4154,5482.141380037982,5,2,4,0,0,31750.0
6266559,1970,4154,5482.141380037982,5,2,4,0,0,31750.0
6266584,1000,4147,5482.141380037982,5,2,4,0,0,31750.0
6266665,1983,3877,5482.141380037982,2,18,0,0,0,31750.0
6266719,1996,1596,5482.141380037982,2,2,4,0,0,31750.0
6266723,1000,1596,5482.141380037982,2,27,4,0,0,31750.0
6266724,1998,1596,5482.141380037982,2,25,4,0,0,31750.0
6266726,1998,1596,5482.141380037982,2,27,4,0,0,31750.0
6266727,1999,1596,5482.141380037982,2,14,4,0,0,31750.0
6266778,1000,2752,5482.141380037982,1,3,2,0,0,31750.0
6266779,2001,2752,5482.141380037982,1,13,4,0,0,31750.0
6266837,1000,1158,5482.141380037982,0,2,0,0,0,31750.0
6266841,1997,1158,5482.141380037982,0,39,0,0,0,31750.0
6266842,1997,1158,5482.141380037982,0,13,0,0,0,31750.0
6266845,1997,1158,5482.141380037982,0,13,0,0,0,31750.0
6266847,1000,1158,5482.141380037982,0,2,0,0,0,31750.0
6266854,1000,1158,5482.141380037982,0,7,0,0,0,31750.0
6266859,1981,1158,5482.141380037982,0,24,0,0,0,31750.0
6266860,1999,1158,5482.141380037982,0,14,0,0,0,31750.0
6266866,1998,1158,5482.141380037982,0,17,0,0,0,31750.0
6266867,1999,1158,5482.141380037982,0,7,0,0,0,31750.0
6266870,1997,1158,5482.141380037982,0,27,0,0,0,31750.0
6266877,2000,1158,5482.141380037982,0,25,0,0,0,31750.0
6266892,1999,1578,5482.141380037982,1,2,4,0,0,31750.0
6266935,1998,1211,5482.141380037982,0,7,0,0,0,31750.0
6266946,1996,1263,5482.141380037982,0,2,0,0,0,31750.0
6266949,1000,1263,5482.141380037982,0,11,0,0,0,31750.0
6266953,1000,1263,5482.141380037982,0,2,0,0,0,31750.0
6266956,1998,1263,5482.141380037982,0,2,0,0,0,31750.0
6266958,1997,1263,5482.141380037982,0,2,0,0,0,31750.0
6266965,1998,1263,5482.141380037982,0,32,0,0,0,31750.0
6266971,1998,1263,5482.141380037982,0,21,0,0,0,31750.0
6266976,1999,1263,5482.141380037982,0,9,0,0,0,31750.0
6266982,1000,1263,5482.141380037982,0,2,0,0,0,31750.0
6266985,2000,1263,5482.141380037982,0,4,0,0,0,31750.0
6266988,2000,1263,5482.141380037982,0,14,0,0,0,31750.0
6266991,2000,1263,5482.141380037982,0,13,0,0,0,31750.0
6266993,1000,1263,5482.141380037982,0,25,0,0,0,31750.0
6266998,2001,1263,24.0,0,7,0,0,0,22541.666666666668
6267010,2001,1263,5482.141380037982,0,7,0,0,0,31750.0
6267011,2002,1263,5482.141380037982,0,2,0,0,0,31750.0
6267055,1991,1611,5482.141380037982,2,27,4,0,0,31750.0
6267057,1000,3349,5482.141380037982,1,7,1,0,1,31750.0
6267062,1000,23915,5482.141380037982,2,2,0,0,0,31750.0
6267063,1997,23915,5482.141380037982,2,7,0,0,0,31750.0
6267076,1995,7057,5482.141380037982,3,38,0,0,0,31750.0
6267082,1996,7057,5482.141380037982,3,14,0,0,0,31750.0
6267084,1996,7057,5482.141380037982,3,10,0,0,0,31750.0
6267092,1997,1597,5482.141380037982,2,42,4,0,0,31750.0
6267101,1000,1597,5482.141380037982,2,27,4,0,0,31750.0
6267102,1998,1597,5482.141380037982,2,11,4,0,0,31750.0
6267104,2004,1597,5482.141380037982,2,2,4,0,0,31750.0
6267105,1998,1597,5482.141380037982,2,25,4,0,0,31750.0
6267108,1999,1597,5482.141380037982,2,32,4,0,0,31750.0
6267110,2000,1597,5482.141380037982,2,27,4,0,0,31750.0
6267117,2001,1597,5482.141380037982,2,7,4,0,0,31750.0
6267119,2002,1597,5482.141380037982,2,18,4,0,0,31750.0
6267161,1996,1229,5482.141380037982,0,38,0,0,0,31750.0
6267164,1000,3546,5482.141380037982,1,11,4,1,0,31750.0
6267168,1995,3546,5482.141380037982,1,5,4,1,0,31750.0
6267173,1995,3546,5482.141380037982,1,39,4,2,0,31750.0
6267179,1996,3546,5482.141380037982,1,2,4,2,0,31750.0
6267181,1984,3546,5482.141380037982,1,2,4,2,0,31750.0
6267189,1999,1087,5482.141380037982,4,14,0,0,0,31750.0
6267192,2000,1087,5482.141380037982,4,10,0,0,0,31750.0
6267203,2000,7021,5482.141380037982,1,30,0,0,0,31750.0
6267204,2001,7021,5482.141380037982,1,2,0,0,0,31750.0
6267206,2003,7021,5482.141380037982,1,13,0,0,0,31750.0
6267210,2003,7021,5482.141380037982,1,19,0,0,0,31750.0
6267213,1989,3420,5482.141380037982,0,18,0,0,0,31750.0
6267215,1990,3420,5482.141380037982,0,18,0,0,0,31750.0
6267216,1992,3420,5482.141380037982,0,31,0,0,0,31750.0
6267217,1000,3560,5482.141380037982,1,27,4,1,0,31750.0
6267220,1993,3560,5482.141380037982,1,13,4,1,0,31750.0
6267227,2000,3518,5482.141380037982,0,18,0,0,0,31750.0
6267230,1975,7428,5482.141380037982,1,41,4,0,0,31750.0
6267250,1988,1532,5482.141380037982,1,2,4,0,0,31750.0
6267254,1993,4113,5482.141380037982,1,7,4,0,0,31750.0
6267283,1995,108,5482.141380037982,1,2,4,0,0,31750.0
6267286,1995,108,5482.141380037982,1,11,4,0,0,31750.0
6267290,1998,108,5482.141380037982,1,3,4,0,0,31750.0
6267292,1994,108,5482.141380037982,1,13,4,0,0,31750.0
6267294,1996,108,5482.141380037982,1,2,4,0,0,31750.0
6267295,1997,108,5482.141380037982,1,35,4,0,0,31750.0
6267309,1988,7114,5482.141380037982,1,2,4,1,0,31750.0
6267349,1998,3807,5482.141380037982,2,28,0,0,0,31750.0
6267353,1998,3807,5482.141380037982,2,2,0,0,0,31750.0
6267355,1998,3807,5482.141380037982,2,7,0,0,0,31750.0
6267363,1999,3807,5482.141380037982,2,28,0,0,0,31750.0
6267367,2001,3807,5482.141380037982,2,7,0,0,0,31750.0
6267368,2001,3807,5482.141380037982,2,20,0,0,0,31750.0
6267370,2001,3807,5482.141380037982,2,7,0,0,0,31750.0
6267373,2002,3807,5482.141380037982,2,7,0,0,0,31750.0
6267377,1978,4124,5482.141380037982,2,2,4,0,0,31750.0
6267384,1990,7122,5482.141380037982,1,17,4,1,0,31750.0
6267391,1993,7122,5482.141380037982,1,19,4,1,0,31750.0
6267398,1994,4157,5482.141380037982,5,4,4,0,0,31750.0
6267403,1997,3547,5482.141380037982,1,2,4,1,0,31750.0
6267407,1999,3547,5482.141380037982,1,39,4,2,0,31750.0
6267413,1997,3547,5482.141380037982,1,18,4,1,0,31750.0
6267414,1997,3547,5482.141380037982,1,39,4,1,0,31750.0
6267415,1000,3547,5482.141380037982,1,27,4,1,0,31750.0
6267418,1998,3547,5482.141380037982,1,18,4,1,0,31750.0
6267420,1999,3547,5482.141380037982,1,18,4,1,0,31750.0
6267423,1999,3547,5482.141380037982,1,39,4,1,0,31750.0
6267438,1996,3783,5482.141380037982,1,42,0,0,0,31750.0
6267448,1997,3783,5482.141380037982,1,39,0,0,0,31750.0
6267449,1998,3783,5482.141380037982,1,2,0,0,0,31750.0
6267450,1000,3783,5482.141380037982,1,11,0,0,0,31750.0
6267451,1998,3783,5482.141380037982,1,2,0,0,0,31750.0
6267453,1998,3783,5482.141380037982,1,2,0,0,0,31750.0
6267459,1999,3783,5482.141380037982,1,26,0,0,0,31750.0
6267461,1000,3783,5482.141380037982,1,5,0,0,0,31750.0
6267464,1999,3783,5482.141380037982,1,26,0,0,0,31750.0
6267465,1999,3783,5482.141380037982,1,7,0,0,0,31750.0
6267468,1999,3783,5482.141380037982,1,28,0,0,0,31750.0
6267469,1999,3783,5482.141380037982,1,2,0,0,0,31750.0
6267470,2000,3783,5482.141380037982,1,2,0,0,0,31750.0
6267471,2000,3783,5482.141380037982,1,28,0,0,0,31750.0
6267476,2001,3783,5482.141380037982,1,32,0,0,0,31750.0
6267478,2001,3783,5482.141380037982,1,20,0,0,0,31750.0
6267482,1000,3783,5482.141380037982,1,7,0,0,0,31750.0
6267483,1000,3783,5482.141380037982,1,2,0,0,0,31750.0
6267484,1000,3783,5482.141380037982,1,2,0,0,0,31750.0
6267486,1000,3783,5482.141380037982,1,11,0,0,0,31750.0
6267488,2002,3783,5482.141380037982,1,6,0,0,0,31750.0
6267529,1000,2752,100.0,1,32,4,0,0,33750.0
6267530,1994,2752,5482.141380037982,1,2,4,0,0,31750.0
6267532,1995,2752,5482.141380037982,1,14,4,0,0,31750.0
6267534,1000,2752,5482.141380037982,1,32,4,0,0,31750.0
6267537,1995,2752,5482.141380037982,1,24,4,0,0,31750.0
6267548,1995,1133,5482.141380037982,3,2,0,0,0,31750.0
6267552,1995,1133,5482.141380037982,3,14,0,0,0,31750.0
6267553,1996,1133,5482.141380037982,3,38,0,0,0,31750.0
6267556,1996,1133,5482.141380037982,3,19,0,0,0,31750.0
6267557,1995,1133,10390.0,3,17,0,0,0,31750.0
6267564,1998,1133,5482.141380037982,3,13,0,0,0,31750.0
6267565,1000,1133,5482.141380037982,3,25,0,0,0,31750.0
6267566,1000,1133,5482.141380037982,3,11,0,0,0,31750.0
6267575,1000,23920,5482.141380037982,1,2,1,0,2,31750.0
6267576,2002,23920,5482.141380037982,1,2,1,0,2,31750.0
6267583,2000,1451,5482.141380037982,1,2,0,0,0,31750.0
6267584,2000,1451,5482.141380037982,1,28,0,0,0,31750.0
6267587,2001,1451,5482.141380037982,1,2,0,0,0,31750.0
6267589,2003,1451,24.0,1,17,0,0,0,26791.666666666668
6267644,1993,4328,5482.141380037982,1,2,0,0,0,31750.0
6267652,1996,1574,4667.0,1,8,4,0,0,31750.0
6267661,1999,1574,5482.141380037982,1,24,4,0,0,31750.0
6267667,2002,7255,5482.141380037982,6,38,0,0,0,31750.0
6267707,1991,3823,5482.141380037982,2,5,0,0,0,31750.0
6267718,1975,3362,5482.141380037982,1,8,1,0,1,31750.0
6267722,1978,3362,5482.141380037982,1,18,1,0,1,31750.0
6267729,1979,3362,5482.141380037982,1,24,1,0,1,31750.0
6267735,1979,3362,5482.141380037982,1,5,1,0,1,31750.0
6267737,1979,3362,5482.141380037982,1,7,1,0,1,31750.0
6267738,1980,3362,5482.141380037982,1,2,1,0,1,31750.0
6267742,1980,3362,5482.141380037982,1,31,1,0,1,31750.0
6267747,1980,3362,24.0,1,7,1,0,1,20625.0
6267752,1982,3362,5482.141380037982,1,18,1,0,1,31750.0
6267755,1981,3362,5482.141380037982,1,28,1,0,1,31750.0
6267757,1981,3362,5482.141380037982,1,18,1,0,1,31750.0
6267760,1982,3362,5482.141380037982,1,28,1,0,1,31750.0
6267762,1983,3362,5482.141380037982,1,21,1,0,1,31750.0
6267763,1983,3362,5482.141380037982,1,39,1,0,1,31750.0
6267767,1983,3362,5482.141380037982,1,7,1,0,1,31750.0
6267778,1984,3362,5482.141380037982,1,28,1,0,1,31750.0
6267780,1984,3362,5482.141380037982,1,2,1,0,1,31750.0
6267781,1984,3362,5482.141380037982,1,28,1,0,1,31750.0
6267785,1984,3362,5482.141380037982,1,3,1,0,1,31750.0
6267793,1985,3362,5482.141380037982,1,2,1,0,1,31750.0
6267794,1985,3362,5482.141380037982,1,3,1,0,1,31750.0
6267799,1985,3362,5482.141380037982,1,2,1,0,1,31750.0
6267802,1986,3362,5482.141380037982,1,42,1,0,1,31750.0
6267808,1985,3362,5482.141380037982,1,2,1,0,1,31750.0
6267810,1000,3362,5482.141380037982,1,2,1,0,2,31750.0
6267813,1985,3362,5482.141380037982,1,3,1,0,1,31750.0
6267815,1986,3362,5482.141380037982,1,42,1,0,1,31750.0
6267820,1000,3362,5482.141380037982,1,2,1,0,1,31750.0
6267821,1986,3362,5482.141380037982,1,2,1,0,1,31750.0
6267825,1987,3362,5482.141380037982,1,32,1,0,1,31750.0
6267827,1988,3362,5482.141380037982,1,2,1,0,1,31750.0
6267831,1983,3362,5482.141380037982,1,39,1,0,1,31750.0
6267832,1988,3362,5482.141380037982,1,3,1,0,2,31750.0
6267839,1988,3362,5482.141380037982,1,2,1,0,2,31750.0
6267841,1988,3362,5482.141380037982,1,2,1,0,1,31750.0
6267842,1988,3362,5482.141380037982,1,9,1,0,1,31750.0
6267850,1979,3362,5482.141380037982,1,5,1,0,2,31750.0
6267852,1987,3362,5482.141380037982,1,8,1,0,1,31750.0
6267855,1990,3362,5482.141380037982,1,7,1,0,2,31750.0
6267856,1983,3362,5482.141380037982,1,39,1,0,1,31750.0
6267858,1990,3362,5482.141380037982,1,27,1,0,1,31750.0
6267862,1990,3362,5482.141380037982,1,16,1,0,1,31750.0
6267863,1990,3362,5482.141380037982,1,3,1,0,1,31750.0
6267867,1991,3362,5482.141380037982,1,18,1,0,2,31750.0
6267881,1993,3362,5482.141380037982,1,2,1,0,1,31750.0
6267883,1994,3362,5482.141380037982,1,2,1,0,2,31750.0
6267887,1993,3362,5482.141380037982,1,18,1,0,1,31750.0
6267888,1993,3362,5482.141380037982,1,28,1,0,1,31750.0
6267894,1994,3362,5482.141380037982,1,2,1,0,1,31750.0
6267895,1994,3362,5482.141380037982,1,39,1,0,2,31750.0
6267896,1983,3362,5482.141380037982,1,3,1,0,1,31750.0
6267897,1994,3362,5482.141380037982,1,16,1,0,1,31750.0
6267903,1994,3362,5482.141380037982,1,27,1,0,1,31750.0
6267906,1991,3362,5482.141380037982,1,18,1,0,1,31750.0
6267915,1977,3362,5482.141380037982,1,18,1,0,1,31750.0
6267916,1978,3362,5482.141380037982,1,18,1,0,1,31750.0
6267918,1979,3362,5482.141380037982,1,2,1,0,1,31750.0
6267921,1975,3362,5482.141380037982,1,8,1,0,1,31750.0
6267937,1967,3356,5482.141380037982,1,2,1,0,1,31750.0
6267939,1967,3356,5482.141380037982,1,2,1,0,1,31750.0
6267940,1000,7277,5482.141380037982,2,2,0,0,0,31750.0
6267946,1000,4123,5482.141380037982,2,2,4,0,0,31750.0
6267953,1966,4123,5482.141380037982,2,18,4,0,0,31750.0
6267959,1975,3359,5482.141380037982,1,35,1,0,1,31750.0
6267963,1000,3359,5482.141380037982,1,2,1,0,1,31750.0
6267965,1974,3359,5482.141380037982,1,2,1,0,1,31750.0
6267966,1975,3359,5482.141380037982,1,35,1,0,1,31750.0
6267974,1967,3853,5482.141380037982,2,17,0,0,0,31750.0
6267988,1981,7261,5482.141380037982,1,2,0,0,0,31750.0
6267991,1000,4124,5482.141380037982,2,2,4,0,0,31750.0
6267993,1988,4124,5482.141380037982,2,2,4,0,0,31750.0
6267999,1963,4123,5482.141380037982,2,2,4,0,0,31750.0
6268010,1000,4138,5482.141380037982,5,27,4,0,0,31750.0
6268011,1968,3854,5482.141380037982,2,19,0,0,0,31750.0
6268019,1000,3854,5482.141380037982,2,2,0,0,0,31750.0
6268029,1973,3854,5482.141380037982,2,7,0,0,0,31750.0
6268034,1974,3854,5482.141380037982,2,2,0,0,0,31750.0
6268039,1978,3854,5482.141380037982,2,2,0,0,0,31750.0
6268040,1980,3854,5482.141380037982,2,2,0,0,0,31750.0
6268041,1978,3854,2000.0,2,41,0,0,0,31750.0
6268042,1978,3854,5482.141380037982,2,8,0,0,0,31750.0
6268045,1980,3854,5482.141380037982,2,2,0,0,0,31750.0
6268047,1980,3854,5482.141380037982,2,2,0,0,0,31750.0
6268052,1973,3854,48.0,2,7,0,0,0,17250.0
6268059,1977,7008,5482.141380037982,0,2,0,0,0,31750.0
6268070,1984,7008,5482.141380037982,0,11,0,0,0,31750.0
6268079,1980,7415,5482.141380037982,5,18,4,0,0,31750.0
6268080,1980,7415,5482.141380037982,5,18,4,0,0,31750.0
6268091,1000,4147,5482.141380037982,5,2,4,0,0,31750.0
6268097,1975,4147,5482.141380037982,5,17,4,0,0,31750.0
6268101,1976,4147,5482.141380037982,5,42,4,0,0,31750.0
6268103,1976,4147,5482.141380037982,5,7,4,0,0,31750.0
6268107,1000,4147,5482.141380037982,5,2,4,0,0,31750.0
6268108,1000,4147,5482.141380037982,5,2,4,0,0,31750.0
6268110,1977,4147,5482.141380037982,5,17,4,0,0,31750.0
6268114,1977,4147,5482.141380037982,5,7,4,0,0,31750.0
6268115,1000,4147,5482.141380037982,5,3,4,0,0,31750.0
6268116,1978,4147,5482.141380037982,5,3,4,0,0,31750.0
6268117,1000,4147,5482.141380037982,5,2,4,0,0,31750.0
6268120,1978,4147,5482.141380037982,5,18,4,0,0,31750.0
6268123,1978,4147,5482.141380037982,5,0,4,0,0,31750.0
6268126,1979,4147,5482.141380037982,5,2,4,0,0,31750.0
6268127,1979,4147,5482.141380037982,5,2,4,0,0,31750.0
6268129,1979,4147,5482.141380037982,5,18,4,0,0,31750.0
6268130,1979,4147,5482.141380037982,5,17,4,0,0,31750.0
6268132,1979,4147,5482.141380037982,5,28,4,0,0,31750.0
6268139,1980,4147,5482.141380037982,5,7,4,0,0,31750.0
6268142,1980,4147,1670.0,5,0,4,0,0,31750.0
6268143,1980,4147,24.0,5,26,4,0,0,16208.333333333334
6268145,1980,4147,5482.141380037982,5,26,4,0,0,31750.0
6268146,1980,4147,5482.141380037982,5,25,3,0,0,31750.0
6268153,1000,4147,5482.141380037982,5,17,4,0,0,31750.0
6268157,1981,4147,5482.141380037982,5,17,4,0,0,31750.0
6268160,1975,4147,5482.141380037982,5,14,4,0,0,31750.0
6268161,1976,4147,5482.141380037982,5,42,4,0,0,31750.0
